Date,GBP,Conversion rate GBP,Reciprocal rate GBP,,,EUR,Conversion rate EUR,Reciprocal rate EUR,,,AUD,Conversion rate AUD,Reciprocal rate AUD,,,BRL,Conversion rate BRL,Reciprocal rate BRL,,,CLP,Conversion rate CLP,Reciprocal rate CLP,,,CNY,Conversion rate CNY,Reciprocal rate CNY,,,COP,Conversion rate COP,Reciprocal rate COP,,,CZK,Conversion rate CZK,Reciprocal rate CZK,,,INR,Conversion rate INR,Reciprocal rate INR,,,IDR,Conversion rate IDR,Reciprocal rate IDR,,,ILS,Conversion rate ILS,Reciprocal rate ILS,,,JPY,Conversion rate JPY,Reciprocal rate JPY,,,MXN,Conversion rate MXN,Reciprocal rate MXN,,,NZD,Conversion rate NZD,Reciprocal rate NZD,,,PLN,Conversion rate PLN,Reciprocal rate PLN,,,RUB,Conversion rate RUB,Reciprocal rate RUB,,,SGD,Conversion rate SGD,Reciprocal rate SGD,,,ZAR,Conversion rate ZAR,Reciprocal rate ZAR,,,KRW,Conversion rate KRW,Reciprocal rate KRW,,,TWD,Conversion rate TWD,Reciprocal rate TWD,,,THB,Conversion rate THB,Reciprocal rate THB,,,TRY,Conversion rate TRY,Reciprocal rate TRY,,,AED,Conversion rate AED,Reciprocal rate AED,,,SEK,Conversion rate SEK,Reciprocal rate SEK,,,CAD,Conversion rate CAD,Reciprocal rate CAD,,,CHF,Conversion rate CHF,Reciprocal rate CHF
1/11/2012,0.65,0.6525,1.5325,,,0.79,0.7882,1.2686,,,0.97,0.9714,1.0294,,,1.81,1.8061,0.5537,,,506.06,506.0576,0.001976,,,6.31,6.3147,0.1584,,,1849.73,1849.7278,0.000541,,,20.37,20.3718,0.04909,,,51.79,51.7886,0.01931,,,9181.98,9181.982,0.000109,,,3.85,3.8504,0.2597,,,76.92,76.9208,0.013,,,13.65,13.653,0.07324,,,1.26,1.2581,0.7948,,,3.52,3.5169,0.2843,,,31.74,31.7409,0.03151,,,1.29,1.2926,0.7736,,,8.11,8.1082,0.1233,,,1160.82,1160.82,0.000861,,,29.98,29.9765,0.03336,,,31.76,31.7607,0.03149,,,1.86,1.8599,0.5377,,,3.67,3.6728,0.2723,,,6.94,6.9428,0.144,,,1.02,1.0192,0.9812,,,0.96,0.9554,1.0467
1/10/2012,0.65,0.6457,1.5488,,,0.78,0.7823,1.2782,,,0.97,0.9688,1.0322,,,1.8,1.8047,0.5541,,,507.95,507.946,0.001969,,,6.31,6.313,0.1584,,,1861.54,1861.5385,0.000537,,,20.17,20.1667,0.04959,,,51.59,51.5939,0.01938,,,9156.76,9156.7568,0.000109,,,3.83,3.834,0.2608,,,76.83,76.8254,0.01302,,,13.62,13.6228,0.07341,,,1.26,1.2585,0.7946,,,3.49,3.488,0.2867,,,31.57,31.5652,0.03168,,,1.29,1.2892,0.7757,,,8.11,8.1117,0.1233,,,1155,1155,0.000866,,,30.03,30.0266,0.0333,,,31.64,31.6438,0.0316,,,1.87,1.8663,0.5358,,,3.67,3.6733,0.2722,,,6.88,6.8769,0.1454,,,1.02,1.0164,0.9839,,,0.95,0.9486,1.0542
1/9/2012,0.65,0.6479,1.5435,,,0.78,0.7847,1.2744,,,0.98,0.9792,1.0212,,,1.84,1.8412,0.5431,,,513.6,513.6,0.001947,,,6.31,6.3135,0.1584,,,1881.32,1881.3187,0.000532,,,20.19,20.1926,0.04952,,,52.41,52.4082,0.01908,,,9171.43,9171.4286,0.000109,,,3.84,3.8443,0.2601,,,76.89,76.8862,0.01301,,,13.74,13.7363,0.0728,,,1.27,1.2741,0.7849,,,3.52,3.5238,0.2838,,,31.91,31.9105,0.03134,,,1.3,1.2976,0.7706,,,8.18,8.1783,0.1223,,,1159.37,1159.3679,0.000863,,,30.18,30.1763,0.03314,,,31.78,31.7822,0.03146,,,1.87,1.8724,0.5341,,,3.67,3.6725,0.2723,,,6.92,6.9218,0.1445,,,1.03,1.0272,0.9735,,,0.95,0.9521,1.0503
1/6/2012,0.65,0.6481,1.543,,,0.79,0.786,1.2723,,,0.98,0.9771,1.0235,,,1.85,1.8493,0.5408,,,511.09,511.0889,0.001957,,,6.31,6.3083,0.1585,,,1880.88,1880.8824,0.000532,,,20.35,20.35,0.04914,,,52.69,52.688,0.01898,,,9054.87,9054.8673,0.00011,,,3.85,3.8539,0.2595,,,77.05,77.0482,0.01298,,,13.72,13.7177,0.0729,,,1.28,1.2793,0.7817,,,3.53,3.5283,0.2834,,,31.98,31.975,0.03127,,,1.29,1.2934,0.7732,,,8.15,8.1465,0.1228,,,1160.09,1160.0907,0.000862,,,30.23,30.2275,0.03308,,,31.72,31.7173,0.03153,,,1.88,1.8774,0.5326,,,3.67,3.6726,0.2723,,,6.93,6.9322,0.1443,,,1.02,1.0232,0.9773,,,0.96,0.9556,1.0464
1/5/2012,0.65,0.6461,1.5478,,,0.78,0.7824,1.2781,,,0.98,0.9753,1.0253,,,1.84,1.8403,0.5434,,,510.11,510.1051,0.00196,,,6.3,6.3022,0.1587,,,1877.9,1877.9006,0.000533,,,20.2,20.2001,0.0495,,,52.89,52.889,0.01891,,,9104.46,9104.4643,0.00011,,,3.85,3.8465,0.26,,,77.19,77.1915,0.01295,,,13.75,13.7519,0.07272,,,1.28,1.2817,0.7802,,,3.52,3.5211,0.284,,,32.02,32.0157,0.03123,,,1.29,1.2927,0.7736,,,8.18,8.1772,0.1223,,,1156.12,1156.1224,0.000865,,,30.25,30.2492,0.03306,,,31.67,31.6677,0.03158,,,1.88,1.8814,0.5315,,,3.67,3.6733,0.2722,,,6.93,6.932,0.1443,,,1.02,1.0197,0.9807,,,0.95,0.9528,1.0495
1/4/2012,0.64,0.6396,1.5636,,,0.77,0.7734,1.293,,,0.97,0.9664,1.0347,,,1.82,1.8209,0.5492,,,511.09,511.0943,0.001957,,,6.3,6.295,0.1589,,,1894.39,1894.3925,0.000528,,,20.01,20.0059,0.04999,,,52.87,52.8691,0.01891,,,9130.63,9130.6306,0.00011,,,3.85,3.8521,0.2596,,,76.66,76.6641,0.01304,,,13.7,13.6996,0.07299,,,1.27,1.2696,0.7877,,,3.47,3.4745,0.2878,,,31.83,31.831,0.03142,,,1.29,1.2875,0.7767,,,8.15,8.1471,0.1227,,,1147.79,1147.7916,0.000871,,,30.28,30.2808,0.03302,,,31.5,31.5045,0.03174,,,1.88,1.8831,0.531,,,3.67,3.6734,0.2722,,,6.85,6.8526,0.1459,,,1.01,1.0135,0.9867,,,0.94,0.9419,1.0617
1/3/2012,0.64,0.6388,1.5654,,,0.77,0.7656,1.3061,,,0.96,0.9635,1.0379,,,1.83,1.8349,0.545,,,512.18,512.1827,0.001952,,,6.29,6.2944,0.1589,,,1910.98,1910.9848,0.000523,,,19.69,19.6916,0.05078,,,53.13,53.1332,0.01882,,,9172.73,9172.7273,0.000109,,,3.82,3.8234,0.2615,,,76.67,76.6717,0.01304,,,13.68,13.6758,0.07312,,,1.27,1.2655,0.7902,,,3.41,3.4146,0.2929,,,31.7,31.6997,0.03155,,,1.28,1.2824,0.7798,,,8.03,8.027,0.1246,,,1145.29,1145.2894,0.000873,,,30.28,30.2821,0.03302,,,31.32,31.316,0.03193,,,1.87,1.8716,0.5343,,,3.67,3.6731,0.2722,,,6.81,6.813,0.1468,,,1.01,1.009,0.9911,,,0.93,0.9319,1.073
1/2/2012,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday
12/30/2011,0.64,0.6437,1.5535,,,0.77,0.7709,1.2972,,,0.98,0.9756,1.025,,,1.86,1.8633,0.5367,,,519.67,519.673,0.001924,,,6.29,6.2933,0.1589,,,1937.14,1937.1429,0.000516,,,19.63,19.6256,0.05095,,,53.02,53.024,0.01886,,,9080.36,9080.3571,0.00011,,,3.82,3.8161,0.262,,,76.99,76.9871,0.01299,,,13.95,13.9544,0.07166,,,1.28,1.2815,0.7803,,,3.44,3.4381,0.2909,,,32.17,32.1734,0.03108,,,1.29,1.2949,0.7723,,,8.08,8.0778,0.1238,,,1159.64,1159.6351,0.000862,,,30.29,30.2859,0.03302,,,31.55,31.5545,0.03169,,,1.89,1.8875,0.5298,,,3.67,3.6728,0.2723,,,6.88,6.8763,0.1454,,,1.02,1.017,0.9833,,,0.94,0.9377,1.0665
12/29/2011,0.65,0.65,1.5385,,,0.77,0.7721,1.2952,,,0.99,0.9868,1.0134,,,1.87,1.8669,0.5357,,,520.12,520.1223,0.001923,,,6.32,6.3181,0.1583,,,1941.06,1941.0646,0.000515,,,19.92,19.9181,0.05021,,,53.01,53.0114,0.01886,,,9035.4,9035.3982,0.000111,,,3.81,3.8111,0.2624,,,77.7,77.7017,0.01287,,,13.98,13.9767,0.07155,,,1.3,1.2968,0.7711,,,3.42,3.4159,0.2928,,,32.14,32.1372,0.03112,,,1.3,1.3008,0.7688,,,8.19,8.1877,0.1221,,,1157.6,1157.5964,0.000864,,,30.26,30.2608,0.03305,,,31.78,31.7772,0.03147,,,1.92,1.9192,0.5211,,,3.67,3.6727,0.2723,,,6.9,6.9033,0.1449,,,1.02,1.021,0.9794,,,0.94,0.9412,1.0625
12/28/2011,0.65,0.646,1.5479,,,0.77,0.7737,1.2925,,,0.99,0.991,1.0091,,,1.88,1.8785,0.5323,,,521.61,521.6106,0.001917,,,6.32,6.3212,0.1582,,,1945.63,1945.6274,0.000514,,,19.96,19.9649,0.05009,,,52.89,52.8889,0.01891,,,9056.64,9056.6372,0.00011,,,3.81,3.8101,0.2625,,,78,78.003,0.01282,,,14,13.9962,0.07145,,,1.3,1.3007,0.7688,,,3.4,3.4011,0.294,,,31.82,31.8221,0.03142,,,1.3,1.2987,0.77,,,8.19,8.1938,0.122,,,1157.69,1157.6923,0.000864,,,30.38,30.377,0.03292,,,31.61,31.6059,0.03164,,,1.92,1.919,0.5211,,,3.67,3.6734,0.2722,,,6.92,6.9195,0.1445,,,1.02,1.0234,0.9771,,,0.94,0.9432,1.0602
12/27/2011,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday
12/26/2011,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday,,,Bank holiday,Bank holiday,Bank holiday
12/23/2011,0.64,0.6404,1.5614,,,0.77,0.7669,1.304,,,0.99,0.9854,1.0148,,,1.86,1.8601,0.5376,,,520.02,520.0204,0.001923,,,6.34,6.3364,0.1578,,,1918.8,1918.797,0.000521,,,19.79,19.7906,0.05053,,,52.78,52.7818,0.01895,,,9033.63,9033.6283,0.000111,,,3.79,3.7864,0.2641,,,78.16,78.1623,0.01279,,,13.82,13.8207,0.07236,,,1.29,1.2922,0.7739,,,3.4,3.4049,0.2937,,,31.19,31.1885,0.03206,,,1.29,1.2938,0.7729,,,8.15,8.1468,0.1227,,,1149.55,1149.5495,0.00087,,,30.28,30.2818,0.03302,,,31.29,31.2937,0.03196,,,1.9,1.9009,0.5261,,,3.67,3.6733,0.2722,,,6.89,6.8926,0.1451,,,1.02,1.0208,0.9796,,,0.94,0.9381,1.066
12/22/2011,0.64,0.6383,1.5667,,,0.77,0.7666,1.3045,,,0.99,0.9863,1.0139,,,1.85,1.8537,0.5395,,,519.8,519.7964,0.001924,,,6.34,6.3402,0.1577,,,1927.17,1927.1698,0.000519,,,19.71,19.7067,0.05074,,,52.57,52.5682,0.01902,,,9038.94,9038.9381,0.000111,,,3.79,3.7886,0.264,,,78.15,78.1484,0.0128,,,13.83,13.8289,0.07231,,,1.29,1.2905,0.7749,,,3.4,3.4024,0.2939,,,31.35,31.3505,0.0319,,,1.29,1.2931,0.7734,,,8.18,8.1843,0.1222,,,1154.12,1154.1243,0.000866,,,30.27,30.2727,0.03303,,,31.26,31.2642,0.03199,,,1.89,1.8904,0.529,,,3.67,3.6728,0.2723,,,6.87,6.8735,0.1455,,,1.02,1.0214,0.979,,,0.94,0.9371,1.0672
12/21/2011,0.64,0.6378,1.5679,,,0.77,0.7669,1.3039,,,0.99,0.993,1.007,,,1.86,1.858,0.5382,,,522.93,522.9283,0.001912,,,6.34,6.3376,0.1578,,,1937.1,1937.0998,0.000516,,,19.59,19.5886,0.05105,,,52.4,52.3994,0.01908,,,9102.65,9102.6549,0.00011,,,3.77,3.7719,0.2651,,,77.98,77.9833,0.01282,,,13.86,13.8551,0.07218,,,1.3,1.3033,0.7673,,,3.42,3.415,0.2928,,,31.74,31.7371,0.03151,,,1.3,1.2978,0.7706,,,8.28,8.2751,0.1208,,,1151.85,1151.8477,0.000868,,,30.28,30.2797,0.03303,,,31.28,31.2835,0.03197,,,1.89,1.8894,0.5293,,,3.67,3.6736,0.2722,,,6.9,6.9034,0.1449,,,1.03,1.0286,0.9722,,,0.94,0.9378,1.0663
12/20/2011,0.64,0.638,1.5673,,,0.76,0.7648,1.3075,,,0.99,0.9931,1.0069,,,1.85,1.8465,0.5416,,,519.44,519.4444,0.001925,,,6.35,6.3488,0.1575,,,1933.27,1933.2707,0.000517,,,19.54,19.5384,0.05118,,,52.77,52.7707,0.01895,,,9101.77,9101.7699,0.00011,,,3.78,3.7757,0.2649,,,77.8,77.7988,0.01285,,,13.79,13.7887,0.07252,,,1.3,1.2993,0.7697,,,3.41,3.4068,0.2935,,,31.98,31.9807,0.03127,,,1.3,1.2991,0.7698,,,8.22,8.2214,0.1216,,,1158.22,1158.2207,0.000863,,,30.34,30.3392,0.03296,,,31.23,31.2329,0.03202,,,1.89,1.8868,0.53,,,3.67,3.6732,0.2722,,,6.86,6.8612,0.1457,,,1.03,1.0285,0.9723,,,0.93,0.931,1.0741
12/19/2011,0.64,0.6439,1.5531,,,0.77,0.7683,1.3016,,,1.01,1.0088,0.9913,,,1.87,1.8667,0.5357,,,520.54,520.5424,0.001921,,,6.34,6.3388,0.1578,,,1940.82,1940.824,0.000515,,,19.49,19.4922,0.0513,,,52.69,52.6894,0.01898,,,9091.23,9091.2281,0.00011,,,3.8,3.8005,0.2631,,,77.98,77.9834,0.01282,,,13.86,13.863,0.07213,,,1.32,1.3213,0.7569,,,3.44,3.4443,0.2903,,,32.1,32.0966,0.03116,,,1.31,1.3074,0.7649,,,8.39,8.3919,0.1192,,,1176.39,1176.3905,0.00085,,,30.38,30.3841,0.03291,,,31.3,31.3017,0.03195,,,1.9,1.9037,0.5253,,,3.67,3.6726,0.2723,,,6.91,6.9093,0.1447,,,1.04,1.0364,0.9649,,,0.94,0.9365,1.0678
12/16/2011,0.64,0.6446,1.5513,,,0.77,0.7678,1.3025,,,1,1.0038,0.9962,,,1.86,1.8553,0.539,,,517.59,517.5884,0.001932,,,6.35,6.3496,0.1575,,,1938.06,1938.0597,0.000516,,,19.44,19.4386,0.05144,,,52.49,52.4912,0.01905,,,9033.04,9033.0435,0.000111,,,3.79,3.7912,0.2638,,,77.64,77.6383,0.01288,,,13.89,13.8877,0.07201,,,1.31,1.3119,0.7622,,,3.46,3.4558,0.2894,,,31.96,31.9631,0.03129,,,1.3,1.3037,0.767,,,8.36,8.3639,0.1196,,,1158.08,1158.0825,0.000863,,,30.36,30.3565,0.03294,,,31.31,31.308,0.03194,,,1.88,1.8829,0.5311,,,3.67,3.6733,0.2722,,,6.93,6.9346,0.1442,,,1.04,1.0388,0.9626,,,0.94,0.9374,1.0668
12/15/2011,0.65,0.6458,1.5485,,,0.77,0.7685,1.3012,,,1.01,1.0063,0.9937,,,1.86,1.8598,0.5377,,,517.89,517.8858,0.001931,,,6.37,6.373,0.1569,,,1935.77,1935.7678,0.000517,,,19.54,19.5369,0.05119,,,53.56,53.5596,0.01867,,,9067.54,9067.5439,0.00011,,,3.8,3.8032,0.2629,,,77.9,77.8975,0.01284,,,13.83,13.8343,0.07228,,,1.33,1.3258,0.7543,,,3.48,3.4758,0.2877,,,31.82,31.8159,0.03143,,,1.31,1.3078,0.7646,,,8.38,8.3836,0.1193,,,1157.56,1157.5588,0.000864,,,30.36,30.3583,0.03294,,,31.44,31.4386,0.03181,,,1.88,1.8812,0.5316,,,3.67,3.6734,0.2722,,,6.98,6.975,0.1434,,,1.03,1.0337,0.9674,,,0.94,0.9397,1.0641
12/14/2011,0.65,0.6475,1.5444,,,0.77,0.7709,1.2971,,,1.01,1.0098,0.9903,,,1.88,1.8817,0.5314,,,521.34,521.3427,0.001918,,,6.37,6.3723,0.1569,,,1941.42,1941.4179,0.000515,,,19.76,19.7645,0.0506,,,53.61,53.6115,0.01865,,,9048.7,9048.6957,0.000111,,,3.81,3.8075,0.2626,,,78.06,78.0645,0.01281,,,13.94,13.9416,0.07173,,,1.33,1.3322,0.7506,,,3.51,3.512,0.2847,,,31.85,31.8519,0.0314,,,1.31,1.3091,0.7639,,,8.43,8.4259,0.1187,,,1158.8,1158.7973,0.000863,,,30.33,30.3294,0.03297,,,31.34,31.3434,0.0319,,,1.89,1.8862,0.5302,,,3.67,3.6731,0.2722,,,7.01,7.0074,0.1427,,,1.04,1.0406,0.961,,,0.95,0.9531,1.0492
12/13/2011,0.64,0.644,1.5527,,,0.76,0.7638,1.3093,,,0.99,0.9903,1.0098,,,1.85,1.851,0.5403,,,515.49,515.4887,0.00194,,,6.36,6.3639,0.1571,,,1929.46,1929.4559,0.000518,,,19.6,19.5998,0.05102,,,53.09,53.0924,0.01884,,,9100.88,9100.885,0.00011,,,3.78,3.7809,0.2645,,,77.85,77.8501,0.01285,,,13.79,13.7929,0.0725,,,1.31,1.3091,0.7639,,,3.48,3.4814,0.2872,,,31.71,31.7114,0.03153,,,1.3,1.3018,0.7682,,,8.29,8.2869,0.1207,,,1158.11,1158.1081,0.000863,,,30.24,30.2382,0.03307,,,31.22,31.2204,0.03203,,,1.87,1.8746,0.5335,,,3.67,3.6729,0.2723,,,6.94,6.944,0.144,,,1.03,1.0284,0.9724,,,0.94,0.9419,1.0616
12/12/2011,0.64,0.6412,1.5595,,,0.76,0.7583,1.3187,,,0.99,0.9942,1.0058,,,1.84,1.8388,0.5438,,,514.52,514.5218,0.001944,,,6.36,6.3622,0.1572,,,1931.39,1931.391,0.000518,,,19.46,19.4602,0.05139,,,52.61,52.6114,0.01901,,,9013.16,9013.1579,0.000111,,,3.79,3.7859,0.2641,,,77.9,77.8999,0.01284,,,13.86,13.8589,0.07216,,,1.31,1.3129,0.7617,,,3.46,3.4631,0.2888,,,31.66,31.6641,0.03158,,,1.3,1.3015,0.7684,,,8.28,8.2796,0.1208,,,1149.33,1149.3289,0.00087,,,30.2,30.2028,0.03311,,,31.2,31.2026,0.03205,,,1.87,1.8695,0.5349,,,3.67,3.6736,0.2722,,,6.87,6.8729,0.1455,,,1.03,1.0275,0.9732,,,0.94,0.9361,1.0682
12/9/2011,0.64,0.6394,1.5641,,,0.75,0.7481,1.3367,,,0.98,0.9816,1.0187,,,1.81,1.8077,0.5532,,,509.8,509.7951,0.001962,,,6.36,6.3637,0.1571,,,1924.72,1924.717,0.00052,,,19.02,19.0211,0.05257,,,51.89,51.8871,0.01927,,,9027.43,9027.4336,0.000111,,,3.76,3.7614,0.2659,,,77.57,77.5741,0.01289,,,13.61,13.614,0.07345,,,1.29,1.2936,0.7731,,,3.37,3.3745,0.2963,,,31.47,31.4651,0.03178,,,1.29,1.2936,0.7731,,,8.13,8.1283,0.123,,,1146.18,1146.1798,0.000872,,,30.21,30.2073,0.0331,,,30.91,30.9121,0.03235,,,1.85,1.8453,0.5419,,,3.67,3.6734,0.2722,,,6.74,6.7378,0.1484,,,1.02,1.0201,0.9803,,,0.92,0.9244,1.0818
12/8/2011,0.64,0.6397,1.5633,,,0.75,0.7505,1.3324,,,0.98,0.9817,1.0186,,,1.81,1.8147,0.5511,,,508.38,508.3791,0.001967,,,6.36,6.3627,0.1572,,,1930.49,1930.4924,0.000518,,,19.1,19.0952,0.05237,,,51.71,51.7149,0.01934,,,9020.35,9020.354,0.000111,,,3.78,3.778,0.2647,,,77.69,77.6905,0.01287,,,13.68,13.6819,0.07309,,,1.29,1.2939,0.7729,,,3.38,3.3841,0.2955,,,31.47,31.4696,0.03178,,,1.29,1.2948,0.7723,,,8.27,8.2668,0.121,,,1133.82,1133.8154,0.000882,,,30.16,30.1568,0.03316,,,30.79,30.7853,0.03248,,,1.85,1.8492,0.5408,,,3.67,3.6732,0.2722,,,6.8,6.7999,0.1471,,,1.02,1.0193,0.9811,,,0.93,0.9275,1.0782
12/7/2011,0.64,0.6373,1.569,,,0.75,0.747,1.3386,,,0.97,0.9741,1.0266,,,1.79,1.7917,0.5581,,,508.04,508.0442,0.001968,,,6.36,6.3634,0.1571,,,1928.44,1928.4351,0.000519,,,18.86,18.8632,0.05301,,,51.64,51.6352,0.01937,,,9022.32,9022.3214,0.000111,,,3.74,3.7426,0.2672,,,77.67,77.671,0.01287,,,13.51,13.5094,0.07402,,,1.29,1.2858,0.7777,,,3.34,3.3416,0.2993,,,31.28,31.2848,0.03196,,,1.29,1.286,0.7776,,,8.03,8.0262,0.1246,,,1129.05,1129.0503,0.000886,,,30.16,30.1552,0.03316,,,30.76,30.761,0.03251,,,1.83,1.8319,0.5459,,,3.67,3.6732,0.2722,,,6.74,6.7412,0.1483,,,1.01,1.0105,0.9896,,,0.93,0.9252,1.0809
12/6/2011,0.64,0.6419,1.5579,,,0.75,0.7465,1.3396,,,0.98,0.9779,1.0226,,,1.79,1.7947,0.5572,,,512.77,512.7724,0.00195,,,6.36,6.3629,0.1572,,,1934.42,1934.4168,0.000517,,,18.85,18.8504,0.05305,,,51.25,51.2513,0.01951,,,9033.04,9033.0357,0.000111,,,3.75,3.7484,0.2668,,,77.76,77.7633,0.01286,,,13.5,13.5019,0.07406,,,1.29,1.286,0.7776,,,3.34,3.3378,0.2996,,,31.34,31.3414,0.03191,,,1.28,1.2842,0.7787,,,8.03,8.0294,0.1245,,,1129.13,1129.1295,0.000886,,,30.22,30.218,0.03309,,,30.85,30.8539,0.03241,,,1.84,1.8351,0.5449,,,3.67,3.6736,0.2722,,,6.75,6.7492,0.1482,,,1.01,1.0117,0.9884,,,0.93,0.9266,1.0792
12/5/2011,0.64,0.6374,1.5688,,,0.74,0.7428,1.3462,,,0.97,0.9711,1.0298,,,1.78,1.7844,0.5604,,,513.47,513.4684,0.001948,,,6.37,6.366,0.1571,,,1935.31,1935.3053,0.000517,,,18.65,18.6518,0.05361,,,51.32,51.3209,0.01949,,,9054.46,9054.4643,0.00011,,,3.73,3.7269,0.2683,,,77.77,77.7684,0.01286,,,13.49,13.4908,0.07412,,,1.28,1.2799,0.7813,,,3.3,3.3022,0.3028,,,30.89,30.8894,0.03237,,,1.28,1.2778,0.7826,,,8,7.9976,0.125,,,1125.53,1125.5272,0.000888,,,30.15,30.1457,0.03317,,,30.78,30.7769,0.03249,,,1.83,1.8289,0.5468,,,3.67,3.6729,0.2723,,,6.72,6.7159,0.1489,,,1.01,1.0141,0.9861,,,0.92,0.918,1.0893
12/2/2011,0.64,0.6414,1.5591,,,0.75,0.7472,1.3384,,,0.98,0.9784,1.022,,,1.8,1.8004,0.5554,,,514.42,514.4231,0.001944,,,6.36,6.3611,0.1572,,,1943.59,1943.5946,0.000515,,,18.88,18.8835,0.05296,,,51.11,51.1061,0.01957,,,8995.58,8995.5752,0.000111,,,3.73,3.7316,0.268,,,77.89,77.8927,0.01284,,,13.54,13.5443,0.07383,,,1.29,1.2864,0.7774,,,3.36,3.3559,0.298,,,30.98,30.9814,0.03228,,,1.28,1.2841,0.7788,,,8.04,8.0419,0.1243,,,1128.19,1128.1909,0.000886,,,30.15,30.1543,0.03316,,,30.83,30.8311,0.03243,,,1.83,1.8312,0.5461,,,3.67,3.6723,0.2723,,,6.77,6.7676,0.1478,,,1.02,1.0165,0.9838,,,0.92,0.9219,1.0847
12/1/2011,0.64,0.6371,1.5697,,,0.74,0.7415,1.3486,,,0.98,0.9779,1.0226,,,1.8,1.7972,0.5564,,,515.4,515.4002,0.00194,,,6.37,6.3667,0.1571,,,1952.78,1952.7831,0.000512,,,18.87,18.8687,0.053,,,51.36,51.3579,0.01947,,,9003.54,9003.5398,0.000111,,,3.74,3.7432,0.2672,,,77.6,77.6049,0.01289,,,13.59,13.5907,0.07358,,,1.29,1.2861,0.7776,,,3.33,3.3346,0.2999,,,30.74,30.7372,0.03253,,,1.28,1.2823,0.7798,,,8.09,8.0939,0.1236,,,1126.69,1126.6888,0.000888,,,30.11,30.1095,0.03321,,,30.82,30.821,0.03245,,,1.83,1.8312,0.5461,,,3.67,3.6729,0.2723,,,6.76,6.7601,0.1479,,,1.02,1.0174,0.9829,,,0.91,0.9139,1.0943
